,Code,supermarket,fast_food,total_weekly_income,total_private_outdoor_space,rural_urban_settings
1952,E02002009,0,0,,466067.7,urban
1953,E02002010,0,0,,440498.5,urban
1954,E02002011,0,0,,536036.9,urban
1955,E02002012,0,0,,662934.4,urban
1956,E02002013,0,0,,742805.6,urban
1957,E02002014,0,0,,586244.2,urban
1958,E02002015,0,0,,603280.8,urban
1959,E02002016,0,0,,650890.8,urban
1960,E02002017,0,0,,522348.8,urban
1961,E02002018,0,0,,1095295.8,urban
1962,E02002019,0,0,,601537.4,urban
1963,E02002020,0,0,,822226.3,urban
1964,E02002021,0,0,,391602.6,urban
1965,E02002022,0,0,,689118.4,urban
1966,E02002023,0,0,,405072.3,urban
1967,E02002024,0,0,,747505.6,urban
1968,E02002025,0,0,,656924.0,urban
1969,E02002026,0,0,,603152.3,urban
1970,E02002027,0,0,,504112.3,urban
1971,E02002028,0,0,,647619.9,urban
1972,E02002029,0,0,,650631.1,urban
1973,E02002030,0,0,,485706.4,urban
1974,E02002031,0,0,,431334.0,urban
1975,E02002032,0,0,,808513.3,urban
1976,E02002033,0,0,,715471.3,urban
1977,E02002034,0,0,,628789.4,urban
1978,E02002035,0,0,,783449.7,urban
1979,E02002036,0,0,,490150.2,urban
1980,E02002037,0,0,,646965.2,urban
1981,E02002038,0,0,,710183.3,urban
1982,E02002039,0,0,,713900.5,urban
1983,E02002040,0,0,,987419.7,urban
1984,E02002041,0,0,,941633.1,urban
1985,E02002042,0,0,,885020.1,urban
1986,E02002043,0,0,,652857.6,urban
1987,E02002044,0,0,,533796.1,urban
1988,E02002045,0,0,,553433.4,urban
1989,E02002046,0,0,,395442.6,urban
1990,E02002047,0,0,,434731.9,urban
1991,E02002048,0,0,,749855.5,urban
1992,E02002049,0,0,,402218.8,urban
1993,E02002051,0,0,,372910.0,urban
1994,E02002052,0,0,,770854.9,urban
1995,E02002053,0,0,,434929.6,urban
1996,E02002054,0,0,,451125.1,urban
1997,E02002055,0,0,,675639.3,urban
1998,E02002056,0,0,,560610.0,urban
1999,E02002057,0,0,,610196.8,urban
2000,E02002058,0,0,,670760.7,urban
2001,E02002059,0,0,,685706.8,urban
2002,E02002060,0,0,,421507.9,urban
2003,E02002061,0,0,,297379.3,urban
2004,E02002062,0,0,,324861.1,urban
2005,E02002063,0,0,,564341.8,urban
2006,E02002064,0,0,,936190.7,urban
2007,E02002065,0,0,,502128.8,urban
2008,E02002066,0,0,,419378.3,urban
2009,E02002067,0,0,,474354.1,urban
2010,E02002068,0,0,,403332.1,urban
2011,E02002069,0,0,,430602.8,urban
2012,E02002070,0,0,,367805.0,urban
2013,E02002071,0,0,,491700.1,urban
2014,E02002072,0,0,,571079.6,urban
2015,E02002073,0,0,,584361.0,urban
2016,E02002074,0,0,,667172.8,urban
2017,E02002075,0,0,,643702.8,urban
2018,E02002076,0,0,,536481.0,urban
2019,E02002077,0,0,,668159.0,urban
2020,E02002078,0,0,,619341.1,urban
2021,E02002079,0,0,,643273.1,urban
2022,E02002080,0,0,,585139.0,urban
2023,E02002081,0,0,,536237.4,urban
2024,E02002082,0,0,,221334.1,urban
2025,E02002083,0,0,,623722.9,urban
2026,E02002084,0,0,,398469.9,urban
2027,E02002085,0,0,,426428.1,urban
2028,E02002086,0,0,,240487.8,urban
2029,E02002087,0,0,,292398.0,urban
2030,E02002088,0,0,,442333.4,urban
2031,E02002089,0,0,,980986.3,urban
2032,E02002090,0,0,,547984.4,urban
2033,E02002091,0,0,,834650.5,urban
2034,E02002092,0,0,,725683.6,urban
2035,E02002093,0,0,,674641.7,urban
2036,E02002094,0,0,,869197.6,urban
2037,E02002095,0,0,,1171509.7,urban
2038,E02002096,0,0,,1493157.7,urban
2039,E02002097,0,0,,2709497.9,rural
2040,E02002098,0,0,,1069209.7,urban
2041,E02002099,0,0,,1362829.9,urban
2042,E02002101,0,0,,580138.7,urban
2043,E02002102,0,0,,965193.8,urban
2044,E02002103,0,0,,694265.8,urban
2045,E02002104,0,0,,922606.7,urban
2046,E02002105,0,0,,1818636.9,rural
2047,E02002106,0,0,,2012461.7,urban
2048,E02002107,0,0,,629902.3,urban
2049,E02002108,0,0,,1940778.4,urban
2050,E02002109,0,0,,1651068.3,rural
2051,E02002110,0,0,,623789.1,urban
2052,E02002111,0,0,,613735.3,urban
2053,E02002112,0,0,,527356.1,urban
2054,E02002113,0,0,,654472.7,urban
2055,E02002114,0,0,,617163.1,urban
2056,E02002115,0,0,,677998.3,urban
2057,E02002116,0,0,,809906.4,urban
2058,E02002117,0,0,,549789.1,urban
2059,E02002118,0,0,,526015.2,urban
2060,E02002119,0,0,,606793.4,urban
2061,E02002120,0,0,,493728.9,urban
2062,E02002121,0,0,,492369.0,urban
2063,E02002122,0,0,,535403.0,urban
2064,E02002123,0,0,,544551.9,urban
2065,E02002124,0,0,,745393.5,urban
2066,E02002125,0,0,,588993.9,urban
2067,E02002126,0,0,,351412.8,urban
2068,E02002127,0,0,,572170.4,urban
2069,E02002128,0,0,,397927.7,urban
2070,E02002129,0,0,,526824.1,urban
2071,E02002130,0,0,,382600.7,urban
2072,E02002131,0,0,,1377290.4,urban
2073,E02002132,0,0,,437510.5,urban
2074,E02002133,0,0,,686650.1,urban
2075,E02002134,0,0,,609069.6,urban
2076,E02002135,0,0,,397229.9,urban
2077,E02002136,0,0,,484380.5,urban
2078,E02002137,0,0,,997830.5,urban
2079,E02002138,0,0,,608454.7,urban
2080,E02002139,0,0,,461029.4,urban
2081,E02002140,0,0,,453128.7,urban
2082,E02002141,0,0,,677513.2,urban
2083,E02002142,0,0,,343448.7,urban
2084,E02002143,0,0,,431291.3,urban
2085,E02002144,0,0,,1122073.2,urban
2086,E02002145,0,0,,471265.0,urban
2087,E02002146,0,0,,542064.5,urban
2088,E02002147,0,0,,639228.0,urban
2089,E02002148,0,0,,1303739.0,urban
2090,E02002149,0,0,,923574.0,urban
2091,E02002150,0,0,,568138.6,urban
2092,E02002151,0,0,,333070.6,urban
2093,E02002152,0,0,,528057.8,urban
2094,E02002153,0,0,,616862.7,urban
2095,E02002154,0,0,,932329.3,urban
2096,E02002155,0,0,,451384.4,urban
2097,E02002156,0,0,,821472.1,urban
2098,E02002157,0,0,,988305.9,urban
2099,E02002158,0,0,,689967.6,urban
2100,E02002159,0,0,,429256.0,urban
2101,E02002160,0,0,,654462.2,urban
2102,E02002161,0,0,,369330.1,urban
2103,E02002162,0,0,,1269455.8,urban
2104,E02002163,0,0,,545622.9,urban
2105,E02002164,0,0,,181174.8,urban
2106,E02002165,0,0,,472845.1,urban
2107,E02002166,0,0,,703837.5,urban
2108,E02002167,0,0,,1070844.9,urban
2109,E02002168,0,0,,417330.2,urban
2110,E02002169,0,0,,1268015.6,urban
2111,E02002170,0,0,,512323.7,urban
2112,E02002171,0,0,,614092.1,urban
2113,E02002174,0,0,,836728.8,urban
2114,E02002175,0,0,,478959.4,urban
2115,E02002176,0,0,,739733.7,urban
2116,E02002177,0,0,,653708.6,urban
2117,E02002178,0,0,,824233.8,urban
2118,E02002179,0,0,,791823.1,urban
2119,E02002180,0,0,,577574.2,urban
2120,E02002181,0,0,,571730.7,urban
2121,E02002182,0,0,,581736.7,urban
2122,E02002183,0,0,,890826.1,rural
2123,E02002184,0,0,,2152515.2,urban
2124,E02002185,0,0,,656749.8,urban
2125,E02002186,0,0,,1213381.7,rural
2126,E02002187,0,0,,1273473.0,urban
2127,E02002188,0,0,,963662.6,urban
2128,E02002189,0,0,,590924.1,urban
2129,E02002190,0,0,,487788.9,urban
2130,E02002191,0,0,,416997.0,urban
2131,E02002192,0,0,,1303102.0,urban
2132,E02002193,0,0,,342696.9,urban
2133,E02002194,0,0,,634718.0,urban
2134,E02002195,0,0,,953651.8,urban
2135,E02002196,0,0,,607371.8,urban
2136,E02002197,0,0,,605884.2,urban
2137,E02002198,0,0,,809457.6,urban
2138,E02002199,0,0,,670404.8,urban
2139,E02002200,0,0,,1025865.9,urban
2140,E02002201,0,0,,842857.9,urban
2141,E02002202,0,0,,300521.5,urban
2142,E02002203,0,0,,551753.6,urban
2143,E02002204,0,0,,1249431.6,rural
2144,E02002205,0,0,,1113903.6,urban
2145,E02002206,0,0,,657454.0,urban
2146,E02002207,0,0,,378691.2,urban
2147,E02002208,0,0,,531824.0,urban
2148,E02002209,0,0,,481521.3,urban
2149,E02002210,0,0,,601186.0,urban
2150,E02002211,0,0,,534642.6,urban
2151,E02002212,0,0,,540101.5,urban
2152,E02002213,0,0,,865527.3,rural
2153,E02002214,0,0,,410068.8,urban
2154,E02002215,0,0,,280822.2,urban
2155,E02002216,0,0,,203561.6,urban
2156,E02002217,0,0,,291364.5,urban
2157,E02002218,0,0,,690287.4,urban
2158,E02002219,0,0,,187082.4,urban
2159,E02002220,0,0,,368026.8,urban
2160,E02002221,0,0,,220326.2,urban
2161,E02002222,0,0,,513735.6,urban
2162,E02002223,0,0,,192192.3,urban
2163,E02002224,0,0,,157277.5,urban
2164,E02002225,0,0,,753022.1,urban
2165,E02002226,0,0,,159718.5,urban
2166,E02002227,0,0,,134223.2,urban
2167,E02002228,0,0,,503945.3,urban
2168,E02002229,0,0,,548799.4,urban
2169,E02002230,0,0,,192990.6,urban
2170,E02002231,0,0,,764311.6,urban
2171,E02002232,0,0,,287540.9,urban
2172,E02002233,0,0,,277359.2,urban
2173,E02002234,0,0,,441210.7,urban
2174,E02002235,0,0,,262778.0,urban
2175,E02002236,0,0,,399596.5,urban
2176,E02002237,0,0,,649715.7,urban
2177,E02002238,0,0,,360947.1,urban
2178,E02002239,0,0,,792447.0,urban
2179,E02002240,0,0,,871342.0,urban
2180,E02002241,0,0,,895808.3,urban
2181,E02002242,0,0,,648919.1,urban
2182,E02002243,0,0,,747906.8,urban
2183,E02002244,0,0,,576427.8,urban
2184,E02002245,0,0,,419163.3,urban
2185,E02002246,0,0,,1143438.0,urban
2186,E02002247,0,0,,1332838.7,rural
2187,E02002248,0,0,,607643.5,urban
2188,E02002249,0,0,,308541.7,urban
2189,E02002250,0,0,,1265731.0,rural
2190,E02002251,0,0,,395291.1,urban
2191,E02002252,0,0,,653899.4,urban
2192,E02002253,0,0,,368488.8,urban
2193,E02002254,0,0,,714569.8,urban
2194,E02002255,0,0,,128140.5,urban
2195,E02002256,0,0,,751899.7,urban
2196,E02002257,0,0,,144159.5,urban
2197,E02002258,0,0,,846992.9,urban
2198,E02002259,0,0,,407971.8,urban
2199,E02002260,0,0,,615916.6,urban
2200,E02002261,0,0,,692293.2,urban
2201,E02002262,0,0,,636589.7,urban
2202,E02002263,0,0,,709013.7,urban
2203,E02002264,0,0,,701810.5,urban
2204,E02002265,0,0,,628726.1,urban
2205,E02002266,0,0,,587725.7,urban
2206,E02002267,0,0,,654757.5,urban
2207,E02002268,0,0,,656893.7,urban
2208,E02002269,0,0,,1050762.7,urban
2209,E02002270,0,0,,1410618.4,rural
2210,E02002271,0,0,,798466.6,urban
2211,E02002272,0,0,,789238.2,urban
2212,E02002273,0,0,,710861.8,urban
2213,E02002274,0,0,,701369.5,urban
2214,E02002275,0,0,,529683.4,urban
2215,E02002276,0,0,,743902.3,urban
2216,E02002277,0,0,,516750.1,urban
2217,E02002278,0,0,,600123.2,urban
2218,E02002279,0,0,,477588.6,urban
2219,E02002280,0,0,,281091.8,urban
2220,E02002281,0,0,,701735.3,urban
2221,E02002282,0,0,,437419.2,urban
2222,E02002283,0,0,,271167.9,urban
2223,E02002284,0,0,,438551.7,urban
2224,E02002285,0,0,,852177.1,urban
2225,E02002286,0,0,,433434.7,urban
2226,E02002287,0,0,,362359.5,urban
2227,E02002288,0,0,,711768.9,urban
2228,E02002289,0,0,,311534.9,urban
2229,E02002290,0,0,,710825.0,urban
2230,E02002291,0,0,,634153.2,urban
2231,E02002292,0,0,,724286.6,urban
2232,E02002293,0,0,,321942.8,urban
2233,E02002294,0,0,,465496.8,urban
2234,E02002295,0,0,,469587.5,urban
2235,E02002296,0,0,,792297.2,urban
2236,E02002297,0,0,,965968.4,urban
2237,E02002298,0,0,,895141.4,urban
2238,E02002299,0,0,,338245.1,urban
2239,E02002300,0,0,,712195.6,urban
2240,E02002301,0,0,,295239.9,urban
2241,E02002302,0,0,,725994.7,urban
2242,E02002303,0,0,,576607.3,urban
2243,E02002304,0,0,,451292.5,urban
2244,E02002305,0,0,,370690.4,urban
2245,E02002306,0,0,,746805.8,urban
2246,E02002307,0,0,,494001.2,urban
2247,E02002308,0,0,,482453.8,urban
2248,E02002309,0,0,,379668.2,urban
2249,E02002310,0,0,,436005.0,urban
2250,E02002311,0,0,,454289.9,urban
2251,E02002312,0,0,,408287.6,urban
2252,E02002313,0,0,,224392.2,urban
2253,E02002314,0,0,,782239.0,urban
2254,E02002315,0,0,,337714.3,urban
2255,E02002316,0,0,,889959.8,urban
2256,E02002317,0,0,,538011.5,urban
2257,E02002318,0,0,,482226.1,urban
2258,E02002319,0,0,,592116.7,urban
2259,E02002320,0,0,,679370.3,urban
2260,E02002321,0,0,,1013011.0,urban
2261,E02002322,0,0,,793379.1,rural
2262,E02002323,0,0,,1180594.5,urban
2263,E02002324,0,0,,853295.0,rural
2264,E02002325,0,0,,928615.5,rural
2265,E02002326,0,0,,997049.3,rural
2266,E02002327,0,0,,1596977.4,rural
2267,E02002328,0,0,,1112298.5,urban
2268,E02002329,0,0,,1941695.9,urban
2269,E02002330,0,0,,1189645.8,urban
2270,E02002331,0,0,,808832.0,urban
2271,E02002332,0,0,,579828.2,urban
2272,E02002333,0,0,,677425.9,urban
2273,E02002334,0,0,,1240586.1,rural
2274,E02002335,0,0,,2067986.1,rural
2275,E02002336,0,0,,1469556.5,rural
2276,E02002337,0,0,,1039970.9,urban
2277,E02002338,0,0,,615614.6,urban
2278,E02002339,0,0,,380545.7,urban
2279,E02002340,0,0,,498562.0,urban
2280,E02002341,0,0,,1244981.7,urban
2281,E02002342,0,0,,614856.3,urban
2282,E02002343,0,0,,529075.4,urban
2283,E02002344,0,0,,832169.0,urban
2284,E02002345,0,0,,941784.4,urban
2285,E02002346,0,0,,565530.5,urban
2286,E02002347,0,0,,482580.1,urban
2287,E02002348,0,0,,662928.7,urban
2288,E02002349,0,0,,720665.0,urban
2289,E02002350,0,0,,737585.7,urban
2290,E02002351,0,0,,1243001.3,rural
2291,E02002352,0,0,,711006.5,urban
2292,E02002353,0,0,,601309.8,urban
2293,E02002354,0,0,,686323.7,urban
2294,E02002356,0,0,,972662.4,urban
2295,E02002357,0,0,,634826.4,urban
2296,E02002358,0,0,,585350.8,urban
2297,E02002359,0,0,,1168403.6,rural
2298,E02002360,0,0,,497292.7,urban
2299,E02002361,0,0,,564158.0,urban
2300,E02002362,0,0,,610955.9,urban
2301,E02002363,0,0,,534658.5,urban
2302,E02002364,0,0,,401691.0,urban
2303,E02002366,0,0,,754918.0,urban
2304,E02002367,0,0,,414644.8,urban
2305,E02002368,0,0,,827408.4,urban
2306,E02002369,0,0,,588141.5,urban
2307,E02002370,0,0,,396458.2,urban
2308,E02002371,0,0,,478590.2,urban
2309,E02002373,0,0,,255396.2,urban
2310,E02002374,0,0,,361271.6,urban
2311,E02002375,0,0,,393427.2,urban
2312,E02002376,0,0,,405432.4,urban
2313,E02002377,0,0,,118412.5,urban
2314,E02002379,0,0,,378587.8,urban
2315,E02002380,0,0,,429647.1,urban
2316,E02002381,0,0,,393162.8,urban
2317,E02002382,0,0,,80171.2,urban
2318,E02002383,0,0,,76234.4,urban
2319,E02002384,0,0,,180835.6,urban
2320,E02002385,0,0,,174025.3,urban
2321,E02002386,0,0,,791180.0,urban
2322,E02002387,0,0,,261872.0,urban
2323,E02002388,0,0,,455368.7,urban
2324,E02002389,0,0,,410357.2,urban
2325,E02002390,0,0,,495380.9,urban
2326,E02002391,0,0,,478363.1,urban
2327,E02002392,0,0,,111739.1,urban
2328,E02002393,0,0,,91471.3,urban
2329,E02002394,0,0,,176174.2,urban
2330,E02002395,0,0,,593529.5,urban
2331,E02002396,0,0,,482274.0,urban
2332,E02002397,0,0,,534957.0,urban
2333,E02002398,0,0,,749428.0,urban
2334,E02002399,0,0,,380613.4,urban
2335,E02002400,0,0,,179616.6,urban
2336,E02002401,0,0,,445859.6,urban
2337,E02002402,0,0,,569138.9,urban
2338,E02002403,0,0,,573212.5,urban
2339,E02002404,0,0,,174078.9,urban
2340,E02002405,0,0,,773246.3,urban
2341,E02002406,0,0,,657518.1,urban
2342,E02002407,0,0,,311925.8,urban
2343,E02002408,0,0,,551904.6,urban
2344,E02002409,0,0,,524646.0,urban
2345,E02002410,0,0,,414418.4,urban
2346,E02002411,0,0,,146447.3,urban
2347,E02002412,0,0,,490731.1,urban
2348,E02002414,0,0,,141303.1,urban
2349,E02002415,0,0,,88125.6,urban
2350,E02002416,0,0,,910969.8,rural
2351,E02002417,0,0,,741659.9,urban
2352,E02002418,0,0,,695353.0,urban
2353,E02002419,0,0,,425143.4,urban
2354,E02002420,0,0,,449481.6,urban
2355,E02002421,0,0,,352251.9,urban
2356,E02002422,0,0,,521424.6,urban
2357,E02002423,0,0,,414855.1,urban
2358,E02002424,0,0,,626573.0,urban
2359,E02002425,0,0,,868291.2,urban
2360,E02002426,0,0,,790200.2,urban
2361,E02002427,0,0,,594402.9,urban
2362,E02002428,0,0,,561576.3,urban
2363,E02002429,0,0,,828020.0,urban
2364,E02002430,0,0,,507366.2,urban
2365,E02002431,0,0,,549258.6,urban
2366,E02002432,0,0,,811318.3,rural
2367,E02002433,0,0,,354502.6,urban
2368,E02002434,0,0,,788342.4,urban
2369,E02002435,0,0,,682133.4,urban
2370,E02002436,0,0,,593883.9,urban
2371,E02002437,0,0,,755461.7,urban
2372,E02002438,0,0,,750023.3,urban
2373,E02002439,0,0,,330103.6,urban
2374,E02002440,0,0,,855853.4,urban
2375,E02002441,0,0,,676018.3,urban
2376,E02002442,0,0,,592536.4,urban
2377,E02002443,0,0,,579563.3,urban
2378,E02002444,0,0,,634247.6,urban
2379,E02002445,0,0,,772876.3,urban
2380,E02002446,0,0,,586221.0,urban
2381,E02002447,0,0,,525639.0,urban
2382,E02002448,0,0,,673559.2,urban
2383,E02002449,0,0,,831420.2,urban
2384,E02002450,0,0,,572540.8,urban
2385,E02002451,0,0,,890385.0,urban
2386,E02002452,0,0,,637768.3,urban
2387,E02002453,0,0,,823722.6,urban
2388,E02002454,0,0,,336846.8,urban
2389,E02002455,0,0,,595673.2,urban
2390,E02002456,0,0,,452462.9,urban
2391,E02002457,0,0,,605204.9,urban
2392,E02002458,0,0,,773441.7,urban
2393,E02002459,0,0,,800155.3,urban
2394,E02002460,0,0,,880585.3,urban
2395,E02002461,0,0,,1106544.2,urban
2396,E02002462,0,0,,651518.6,urban
2397,E02002463,0,0,,831416.5,urban
2398,E02002464,0,0,,657150.5,urban
2399,E02002465,0,0,,570866.5,urban
2400,E02002466,0,0,,869283.9,urban
2401,E02002467,0,0,,455429.2,urban
2402,E02002468,0,0,,612625.2,urban
2403,E02002469,0,0,,708587.8,rural
2404,E02002470,0,0,,1117562.8,urban
2405,E02002471,0,0,,1811510.2,rural
2406,E02002472,0,0,,788401.2,rural
2407,E02002473,0,0,,729721.3,urban
2408,E02002474,0,0,,756064.3,urban
2409,E02002475,0,0,,1053688.1,urban
2410,E02002476,0,0,,652849.5,rural
2411,E02002477,0,0,,722901.3,rural
2412,E02002478,0,0,,674371.0,rural
2413,E02002479,0,0,,855442.4,rural
2414,E02002480,0,0,,462523.4,urban
2415,E02002481,0,0,,686260.0,urban
2416,E02002482,0,0,,681335.2,urban
2417,E02002483,0,0,,775822.2,urban
2418,E02002484,0,0,,544211.7,urban
2419,E02002485,0,0,,428163.9,urban
2420,E02002487,0,0,,124055.1,urban
2421,E02002488,0,0,,722424.6,urban
2422,E02002489,0,0,,261268.1,urban
2423,E02002490,0,0,,265155.5,urban
2424,E02002491,0,0,,460868.4,urban
2425,E02002492,0,0,,571853.1,urban
2426,E02002493,0,0,,584728.9,urban
2427,E02002494,0,0,,532003.3,urban
2428,E02002496,0,0,,323613.8,urban
2429,E02002497,0,0,,238961.6,urban
2430,E02002498,0,0,,118767.1,urban
2431,E02002499,0,0,,442736.9,urban
2432,E02002500,0,0,,272631.4,urban
2433,E02002501,0,0,,560593.7,urban
2434,E02002502,0,0,,640367.0,urban
2435,E02002503,0,0,,414077.7,urban
2436,E02002504,0,0,,597675.6,urban
2437,E02002505,0,0,,425811.7,urban
2438,E02002506,0,0,,379322.5,urban
2439,E02002507,0,0,,546893.8,urban
2440,E02002508,0,0,,528360.5,urban
2441,E02002509,0,0,,383569.9,urban
2442,E02002510,0,0,,622030.7,urban
2443,E02002512,0,0,,740352.8,urban
2444,E02002513,0,0,,776840.9,urban
2445,E02002514,0,0,,669942.8,urban
2446,E02002515,0,0,,226797.3,urban
2447,E02002516,0,0,,461185.0,urban
2448,E02002517,0,0,,456745.9,urban
2449,E02002518,0,0,,969812.0,urban
2450,E02002519,0,0,,543759.5,urban
2451,E02002520,0,0,,1166675.4,rural
2452,E02002521,0,0,,472672.6,rural
2453,E02002523,0,0,,429742.0,urban
2454,E02002524,0,0,,504466.0,rural
2455,E02002525,0,0,,595825.8,urban
2456,E02002526,0,0,,611402.3,rural
2457,E02002527,0,0,,268920.8,rural
2458,E02002529,0,0,,497542.4,urban
2459,E02002530,0,0,,736139.2,rural
2460,E02002532,0,0,,440268.1,urban
2461,E02002533,0,0,,778789.4,urban
2462,E02002534,0,0,,831440.6,urban
2463,E02002535,0,0,,822752.7,urban
2464,E02002536,0,0,,760807.0,urban
2465,E02002537,0,0,,572564.3,urban
2466,E02002538,0,0,,1810204.5,urban
2467,E02002539,0,0,,2000977.4,rural
2468,E02002540,0,0,,709231.7,urban
2469,E02002541,0,0,,474751.9,urban
2470,E02002542,0,0,,634453.2,urban
2471,E02002543,0,0,,562092.1,urban
2472,E02002544,0,0,,455263.7,urban
2473,E02002545,0,0,,445817.5,urban
2474,E02002546,0,0,,554853.4,urban
2475,E02002547,0,0,,664720.2,urban
2476,E02002548,0,0,,444281.7,urban
2477,E02002549,0,0,,765376.6,urban
2478,E02002550,0,0,,589133.0,urban
2479,E02002551,0,0,,164433.5,urban
2480,E02002552,0,0,,478509.4,urban
2481,E02002553,0,0,,524369.0,urban
2482,E02002554,0,0,,291789.4,urban
2483,E02002555,0,0,,1152972.1,urban
2484,E02002556,0,0,,935655.2,urban
2485,E02002557,0,0,,1384198.9,urban
2486,E02002558,0,0,,1534870.7,urban
2487,E02002559,0,0,,1792371.7,rural
2488,E02002560,0,0,,450464.5,urban
2489,E02002561,0,0,,465591.2,urban
2490,E02002562,0,0,,250279.5,urban
2491,E02002563,0,0,,480182.8,urban
2492,E02002564,0,0,,780867.1,urban
2493,E02002565,0,0,,166042.6,urban
2494,E02002566,0,0,,126464.5,urban
2495,E02002567,0,0,,532129.4,urban
2496,E02002568,0,0,,674516.1,urban
2497,E02002569,0,0,,1250472.0,urban
2498,E02002570,0,0,,411064.4,urban
2499,E02002571,0,0,,481065.3,urban
2500,E02002572,0,0,,345621.1,urban
2501,E02002573,0,0,,1533146.6,rural
2502,E02002574,0,0,,874140.8,urban
2503,E02002575,0,0,,953842.3,urban
2504,E02002576,0,0,,508956.0,urban
2505,E02002577,0,0,,464415.0,urban
2506,E02002578,0,0,,635387.0,urban
2507,E02002579,0,0,,523346.7,urban
2508,E02002580,0,0,,1764715.5,urban
2509,E02002581,0,0,,808492.9,urban
2510,E02002582,0,0,,1252550.6,urban
2511,E02002583,0,0,,386995.6,urban
2512,E02002584,0,0,,551264.3,urban
2513,E02002585,0,0,,675450.0,urban
2514,E02002586,0,0,,698939.1,urban
2515,E02002587,0,0,,328923.6,urban
2516,E02002588,0,0,,293142.7,urban
2517,E02002589,0,0,,759365.7,urban
2518,E02002590,0,0,,1205221.4,rural
2519,E02002591,0,0,,1002623.8,rural
2520,E02002592,0,0,,725300.2,rural
2521,E02002593,0,0,,463150.2,urban
2522,E02002594,0,0,,361135.5,urban
2523,E02002595,0,0,,523055.6,urban
2524,E02002596,0,0,,749199.7,urban
2525,E02002597,0,0,,500713.3,urban
2526,E02002598,0,0,,775913.3,urban
2527,E02002599,0,0,,951410.8,urban
2528,E02002600,0,0,,422990.2,urban
2529,E02002601,0,0,,764311.1,urban
2530,E02002602,0,0,,362429.6,urban
2531,E02002603,0,0,,646299.7,urban
2532,E02002604,0,0,,767129.7,urban
2533,E02002605,0,0,,662848.7,urban
2534,E02002606,0,0,,344353.3,urban
2535,E02002607,0,0,,464034.1,urban
2536,E02002608,0,0,,930228.9,urban
2537,E02002609,0,0,,521968.4,urban
