,Code,Msoa_name,education_no_qualifications,lone_parent_unemployed,limited_activity_fam_member,families_with_3plus_kids,health_life_expectancy_at_birth,child_poverty,overcrowded_houses,self_harm_hospital_admission,AvPTAI2015,supermarket,fast_food,total_weekly_income,total_private_outdoor_space
7517,S02001962,,,,,,,,,,,0,0,,194060.6
7518,S02001963,,,,,,,,,,,0,0,,113582.2
7519,S02001964,,,,,,,,,,,0,0,,146769.4
7520,S02001965,,,,,,,,,,,0,0,,216607.8
7521,S02001966,,,,,,,,,,,0,0,,158878.4
7522,S02001967,,,,,,,,,,,0,0,,243843.9
7523,S02001968,,,,,,,,,,,0,0,,212349.0
7524,S02001969,,,,,,,,,,,0,0,,244889.1
7525,S02001970,,,,,,,,,,,0,0,,197284.2
7526,S02001971,,,,,,,,,,,0,0,,337770.6
7527,S02001972,,,,,,,,,,,0,0,,414750.8
7528,S02001973,,,,,,,,,,,0,0,,277270.2
7529,S02001974,,,,,,,,,,,0,0,,113504.8
7530,S02001975,,,,,,,,,,,0,0,,157188.5
7531,S02001976,,,,,,,,,,,0,0,,142559.5
7532,S02001977,,,,,,,,,,,0,0,,203932.0
7533,S02001978,,,,,,,,,,,0,0,,2990023.7
7534,S02001979,,,,,,,,,,,0,0,,635710.6
7535,S02001980,,,,,,,,,,,0,0,,744082.0
7536,S02001981,,,,,,,,,,,0,0,,2228086.8
7537,S02001982,,,,,,,,,,,0,0,,1678312.3
7538,S02001983,,,,,,,,,,,0,0,,1299761.1
7539,S02001984,,,,,,,,,,,0,0,,1848313.1
7540,S02001985,,,,,,,,,,,0,0,,2228749.4
7541,S02001986,,,,,,,,,,,0,0,,429624.7
7542,S02001987,,,,,,,,,,,0,0,,849578.2
7543,S02001988,,,,,,,,,,,0,0,,2234065.5
7544,S02001989,,,,,,,,,,,0,0,,583398.6
7545,S02001990,,,,,,,,,,,0,0,,291665.4
7546,S02001991,,,,,,,,,,,0,0,,1132469.7
7547,S02001992,,,,,,,,,,,0,0,,707399.7
7548,S02001993,,,,,,,,,,,0,0,,785114.6
7549,S02001994,,,,,,,,,,,0,0,,912076.5
7550,S02001995,,,,,,,,,,,0,0,,549679.8
7551,S02001996,,,,,,,,,,,0,0,,298670.4
7552,S02001997,,,,,,,,,,,0,0,,220064.8
7553,S02001998,,,,,,,,,,,0,0,,267522.3
7554,S02001999,,,,,,,,,,,0,0,,710116.8
7555,S02002000,,,,,,,,,,,0,0,,475434.2
7556,S02002001,,,,,,,,,,,0,0,,301878.8
7557,S02002002,,,,,,,,,,,0,0,,172431.1
7558,S02002003,,,,,,,,,,,0,0,,417660.9
7559,S02002004,,,,,,,,,,,0,0,,409729.6
7560,S02002005,,,,,,,,,,,0,0,,3583914.5
7561,S02002006,,,,,,,,,,,0,0,,2767206.9
7562,S02002007,,,,,,,,,,,0,0,,1148413.6
7563,S02002008,,,,,,,,,,,0,0,,2190380.6
7564,S02002009,,,,,,,,,,,0,0,,1253566.7
7565,S02002010,,,,,,,,,,,0,0,,2633860.9
7566,S02002011,,,,,,,,,,,0,0,,1975243.2
7567,S02002012,,,,,,,,,,,0,0,,1721353.9
7568,S02002013,,,,,,,,,,,0,0,,1794141.0
7569,S02002014,,,,,,,,,,,0,0,,1518796.8
7570,S02002015,,,,,,,,,,,0,0,,1022191.7
7571,S02002016,,,,,,,,,,,0,0,,1101779.2
7572,S02002017,,,,,,,,,,,0,0,,729624.9
7573,S02002018,,,,,,,,,,,0,0,,2547905.7
7574,S02002019,,,,,,,,,,,0,0,,1995727.4
7575,S02002020,,,,,,,,,,,0,0,,727007.5
7576,S02002021,,,,,,,,,,,0,0,,587267.0
7577,S02002022,,,,,,,,,,,0,0,,1622458.1
7578,S02002023,,,,,,,,,,,0,0,,670552.6
7579,S02002024,,,,,,,,,,,0,0,,3511625.2
7580,S02002025,,,,,,,,,,,0,0,,1318369.4
7581,S02002026,,,,,,,,,,,0,0,,1562578.2
7582,S02002027,,,,,,,,,,,0,0,,354053.4
7583,S02002028,,,,,,,,,,,0,0,,467946.7
7584,S02002029,,,,,,,,,,,0,0,,2252123.4
7585,S02002030,,,,,,,,,,,0,0,,2227828.1
7586,S02002031,,,,,,,,,,,0,0,,248591.3
7587,S02002032,,,,,,,,,,,0,0,,661590.5
7588,S02002033,,,,,,,,,,,0,0,,2140857.3
7589,S02002034,,,,,,,,,,,0,0,,763323.9
7590,S02002035,,,,,,,,,,,0,0,,766075.2
7591,S02002036,,,,,,,,,,,0,0,,749053.1
7592,S02002037,,,,,,,,,,,0,0,,443054.3
7593,S02002038,,,,,,,,,,,0,0,,346063.1
7594,S02002039,,,,,,,,,,,0,0,,279469.0
7595,S02002040,,,,,,,,,,,0,0,,522528.2
7596,S02002041,,,,,,,,,,,0,0,,368621.4
7597,S02002042,,,,,,,,,,,0,0,,601486.1
7598,S02002043,,,,,,,,,,,0,0,,203697.4
7599,S02002044,,,,,,,,,,,0,0,,326365.0
7600,S02002045,,,,,,,,,,,0,0,,109005.9
7601,S02002046,,,,,,,,,,,0,0,,175890.9
7602,S02002047,,,,,,,,,,,0,0,,439961.1
7603,S02002048,,,,,,,,,,,0,0,,314369.4
7604,S02002049,,,,,,,,,,,0,0,,385867.9
7605,S02002050,,,,,,,,,,,0,0,,300880.2
7606,S02002051,,,,,,,,,,,0,0,,744868.4
7607,S02002052,,,,,,,,,,,0,0,,406480.9
7608,S02002053,,,,,,,,,,,0,0,,302235.3
7609,S02002054,,,,,,,,,,,0,0,,160619.4
7610,S02002055,,,,,,,,,,,0,0,,267027.6
7611,S02002056,,,,,,,,,,,0,0,,547730.7
7612,S02002057,,,,,,,,,,,0,0,,378070.0
7613,S02002058,,,,,,,,,,,0,0,,265442.6
7614,S02002059,,,,,,,,,,,0,0,,354630.5
7615,S02002060,,,,,,,,,,,0,0,,357913.9
7616,S02002061,,,,,,,,,,,0,0,,740303.3
7617,S02002062,,,,,,,,,,,0,0,,589933.5
7618,S02002063,,,,,,,,,,,0,0,,638797.2
7619,S02002064,,,,,,,,,,,0,0,,474968.9
7620,S02002065,,,,,,,,,,,0,0,,310916.2
7621,S02002066,,,,,,,,,,,0,0,,167551.0
7622,S02002067,,,,,,,,,,,0,0,,950138.4
7623,S02002068,,,,,,,,,,,0,0,,255422.0
7624,S02002069,,,,,,,,,,,0,0,,280174.3
7625,S02002070,,,,,,,,,,,0,0,,358675.3
7626,S02002071,,,,,,,,,,,0,0,,231923.6
7627,S02002072,,,,,,,,,,,0,0,,365095.2
7628,S02002073,,,,,,,,,,,0,0,,1915266.1
7629,S02002074,,,,,,,,,,,0,0,,1332157.4
7630,S02002075,,,,,,,,,,,0,0,,1834983.5
7631,S02002076,,,,,,,,,,,0,0,,633036.2
7632,S02002077,,,,,,,,,,,0,0,,1089121.4
7633,S02002078,,,,,,,,,,,0,0,,381464.6
7634,S02002079,,,,,,,,,,,0,0,,525967.8
7635,S02002080,,,,,,,,,,,0,0,,994749.4
7636,S02002081,,,,,,,,,,,0,0,,660337.7
7637,S02002082,,,,,,,,,,,0,0,,1843519.2
7638,S02002083,,,,,,,,,,,0,0,,824146.6
7639,S02002084,,,,,,,,,,,0,0,,316406.8
7640,S02002085,,,,,,,,,,,0,0,,289507.7
7641,S02002086,,,,,,,,,,,0,0,,378258.9
7642,S02002087,,,,,,,,,,,0,0,,669761.3
7643,S02002088,,,,,,,,,,,0,0,,294673.3
7644,S02002089,,,,,,,,,,,0,0,,356828.7
7645,S02002090,,,,,,,,,,,0,0,,320007.8
7646,S02002091,,,,,,,,,,,0,0,,392053.9
7647,S02002092,,,,,,,,,,,0,0,,1008409.0
7648,S02002093,,,,,,,,,,,0,0,,1039950.5
7649,S02002094,,,,,,,,,,,0,0,,630500.1
7650,S02002095,,,,,,,,,,,0,0,,541514.5
7651,S02002096,,,,,,,,,,,0,0,,1634098.0
7652,S02002097,,,,,,,,,,,0,0,,2256310.2
7653,S02002098,,,,,,,,,,,0,0,,543979.5
7654,S02002099,,,,,,,,,,,0,0,,377015.6
7655,S02002100,,,,,,,,,,,0,0,,271961.5
7656,S02002101,,,,,,,,,,,0,0,,110350.4
7657,S02002102,,,,,,,,,,,0,0,,101508.0
7658,S02002103,,,,,,,,,,,0,0,,340067.0
7659,S02002104,,,,,,,,,,,0,0,,489543.6
7660,S02002105,,,,,,,,,,,0,0,,195145.3
7661,S02002106,,,,,,,,,,,0,0,,245658.6
7662,S02002107,,,,,,,,,,,0,0,,296775.4
7663,S02002108,,,,,,,,,,,0,0,,304992.2
7664,S02002109,,,,,,,,,,,0,0,,176695.1
7665,S02002110,,,,,,,,,,,0,0,,253938.1
7666,S02002111,,,,,,,,,,,0,0,,314402.3
7667,S02002112,,,,,,,,,,,0,0,,220429.6
7668,S02002113,,,,,,,,,,,0,0,,368046.0
7669,S02002114,,,,,,,,,,,0,0,,359879.2
7670,S02002115,,,,,,,,,,,0,0,,412309.2
7671,S02002116,,,,,,,,,,,0,0,,418628.8
7672,S02002117,,,,,,,,,,,0,0,,266184.2
7673,S02002118,,,,,,,,,,,0,0,,368470.4
7674,S02002119,,,,,,,,,,,0,0,,462705.1
7675,S02002120,,,,,,,,,,,0,0,,488932.8
7676,S02002121,,,,,,,,,,,0,0,,407356.6
7677,S02002122,,,,,,,,,,,0,0,,412612.5
7678,S02002123,,,,,,,,,,,0,0,,527533.7
7679,S02002124,,,,,,,,,,,0,0,,338032.1
7680,S02002125,,,,,,,,,,,0,0,,689268.0
7681,S02002126,,,,,,,,,,,0,0,,896014.1
7682,S02002127,,,,,,,,,,,0,0,,349013.3
7683,S02002128,,,,,,,,,,,0,0,,476878.1
7684,S02002129,,,,,,,,,,,0,0,,615992.3
7685,S02002130,,,,,,,,,,,0,0,,768411.2
7686,S02002131,,,,,,,,,,,0,0,,372047.0
7687,S02002132,,,,,,,,,,,0,0,,370438.9
7688,S02002133,,,,,,,,,,,0,0,,340731.6
7689,S02002134,,,,,,,,,,,0,0,,630848.5
7690,S02002135,,,,,,,,,,,0,0,,415265.5
7691,S02002136,,,,,,,,,,,0,0,,270351.8
7692,S02002137,,,,,,,,,,,0,0,,227206.1
7693,S02002138,,,,,,,,,,,0,0,,498136.1
7694,S02002139,,,,,,,,,,,0,0,,342017.5
7695,S02002140,,,,,,,,,,,0,0,,285694.0
7696,S02002141,,,,,,,,,,,0,0,,394843.3
7697,S02002142,,,,,,,,,,,0,0,,628737.9
7698,S02002143,,,,,,,,,,,0,0,,334681.7
7699,S02002144,,,,,,,,,,,0,0,,220364.0
7700,S02002145,,,,,,,,,,,0,0,,565585.0
7701,S02002146,,,,,,,,,,,0,0,,579505.7
7702,S02002147,,,,,,,,,,,0,0,,388244.9
7703,S02002148,,,,,,,,,,,0,0,,281869.0
7704,S02002149,,,,,,,,,,,0,0,,778623.0
7705,S02002150,,,,,,,,,,,0,0,,585608.8
7706,S02002151,,,,,,,,,,,0,0,,297099.9
7707,S02002152,,,,,,,,,,,0,0,,298693.0
7708,S02002153,,,,,,,,,,,0,0,,313395.7
7709,S02002154,,,,,,,,,,,0,0,,429660.6
7710,S02002155,,,,,,,,,,,0,0,,154496.9
7711,S02002156,,,,,,,,,,,0,0,,504893.9
7712,S02002157,,,,,,,,,,,0,0,,318906.9
7713,S02002158,,,,,,,,,,,0,0,,225348.4
7714,S02002159,,,,,,,,,,,0,0,,341747.2
7715,S02002160,,,,,,,,,,,0,0,,392744.6
7716,S02002161,,,,,,,,,,,0,0,,411485.0
7717,S02002162,,,,,,,,,,,0,0,,392477.2
7718,S02002163,,,,,,,,,,,0,0,,333604.2
7719,S02002164,,,,,,,,,,,0,0,,162310.9
7720,S02002165,,,,,,,,,,,0,0,,265681.9
7721,S02002166,,,,,,,,,,,0,0,,418805.4
7722,S02002167,,,,,,,,,,,0,0,,483182.0
7723,S02002168,,,,,,,,,,,0,0,,455129.3
7724,S02002169,,,,,,,,,,,0,0,,536319.0
7725,S02002170,,,,,,,,,,,0,0,,401956.8
7726,S02002171,,,,,,,,,,,0,0,,355490.4
7727,S02002172,,,,,,,,,,,0,0,,218037.3
7728,S02002173,,,,,,,,,,,0,0,,278166.0
7729,S02002174,,,,,,,,,,,0,0,,395374.0
7730,S02002175,,,,,,,,,,,0,0,,240258.6
7731,S02002176,,,,,,,,,,,0,0,,154394.3
7732,S02002177,,,,,,,,,,,0,0,,235620.9
7733,S02002178,,,,,,,,,,,0,0,,434052.8
7734,S02002179,,,,,,,,,,,0,0,,265893.5
7735,S02002180,,,,,,,,,,,0,0,,227771.4
7736,S02002181,,,,,,,,,,,0,0,,296830.7
7737,S02002182,,,,,,,,,,,0,0,,309049.6
7738,S02002183,,,,,,,,,,,0,0,,270540.1
7739,S02002184,,,,,,,,,,,0,0,,242384.7
7740,S02002185,,,,,,,,,,,0,0,,440597.5
7741,S02002186,,,,,,,,,,,0,0,,490875.0
7742,S02002187,,,,,,,,,,,0,0,,429654.9
7743,S02002188,,,,,,,,,,,0,0,,349421.0
7744,S02002189,,,,,,,,,,,0,0,,450901.8
7745,S02002190,,,,,,,,,,,0,0,,647615.1
7746,S02002191,,,,,,,,,,,0,0,,784016.9
7747,S02002192,,,,,,,,,,,0,0,,803334.7
7748,S02002193,,,,,,,,,,,0,0,,465981.2
7749,S02002194,,,,,,,,,,,0,0,,364344.1
7750,S02002195,,,,,,,,,,,0,0,,447327.5
7751,S02002196,,,,,,,,,,,0,0,,290210.0
7752,S02002197,,,,,,,,,,,0,0,,300222.2
7753,S02002198,,,,,,,,,,,0,0,,609195.9
7754,S02002199,,,,,,,,,,,0,0,,335055.2
7755,S02002200,,,,,,,,,,,0,0,,288226.1
7756,S02002201,,,,,,,,,,,0,0,,99195.6
7757,S02002202,,,,,,,,,,,0,0,,111095.2
7758,S02002203,,,,,,,,,,,0,0,,169815.2
7759,S02002204,,,,,,,,,,,0,0,,128449.6
7760,S02002205,,,,,,,,,,,0,0,,200560.6
7761,S02002206,,,,,,,,,,,0,0,,222957.0
7762,S02002207,,,,,,,,,,,0,0,,536730.3
7763,S02002208,,,,,,,,,,,0,0,,398672.8
7764,S02002209,,,,,,,,,,,0,0,,276603.3
7765,S02002210,,,,,,,,,,,0,0,,1075824.4
7766,S02002211,,,,,,,,,,,0,0,,313466.0
7767,S02002212,,,,,,,,,,,0,0,,342055.3
7768,S02002213,,,,,,,,,,,0,0,,1104093.9
7769,S02002214,,,,,,,,,,,0,0,,2346313.9
7770,S02002215,,,,,,,,,,,0,0,,1815932.3
7771,S02002216,,,,,,,,,,,0,0,,557884.9
7772,S02002217,,,,,,,,,,,0,0,,328957.2
7773,S02002218,,,,,,,,,,,0,0,,2611617.0
7774,S02002219,,,,,,,,,,,0,0,,1765338.0
7775,S02002220,,,,,,,,,,,0,0,,647763.0
7776,S02002221,,,,,,,,,,,0,0,,1276028.6
7777,S02002222,,,,,,,,,,,0,0,,1425088.2
7778,S02002223,,,,,,,,,,,0,0,,790583.1
7779,S02002224,,,,,,,,,,,0,0,,1890416.6
7780,S02002225,,,,,,,,,,,0,0,,702755.5
7781,S02002226,,,,,,,,,,,0,0,,396916.1
7782,S02002227,,,,,,,,,,,0,0,,1757241.7
7783,S02002228,,,,,,,,,,,0,0,,1560765.2
7784,S02002229,,,,,,,,,,,0,0,,1239885.9
7785,S02002230,,,,,,,,,,,0,0,,398214.4
7786,S02002231,,,,,,,,,,,0,0,,675883.2
7787,S02002232,,,,,,,,,,,0,0,,686483.7
7788,S02002233,,,,,,,,,,,0,0,,445134.0
7789,S02002234,,,,,,,,,,,0,0,,468158.7
7790,S02002235,,,,,,,,,,,0,0,,312269.2
7791,S02002236,,,,,,,,,,,0,0,,178814.3
7792,S02002237,,,,,,,,,,,0,0,,249860.4
7793,S02002238,,,,,,,,,,,0,0,,76957.6
7794,S02002239,,,,,,,,,,,0,0,,61114.4
7795,S02002240,,,,,,,,,,,0,0,,916926.8
7796,S02002241,,,,,,,,,,,0,0,,968259.1
7797,S02002242,,,,,,,,,,,0,0,,1439332.5
7798,S02002243,,,,,,,,,,,0,0,,978615.2
7799,S02002244,,,,,,,,,,,0,0,,1009895.5
7800,S02002245,,,,,,,,,,,0,0,,1495028.7
7801,S02002246,,,,,,,,,,,0,0,,720058.1
7802,S02002247,,,,,,,,,,,0,0,,2386931.3
7803,S02002248,,,,,,,,,,,0,0,,403780.0
7804,S02002249,,,,,,,,,,,0,0,,1228925.5
7805,S02002250,,,,,,,,,,,0,0,,1476547.9
7806,S02002251,,,,,,,,,,,0,0,,1747300.3
7807,S02002252,,,,,,,,,,,0,0,,1374269.4
7808,S02002253,,,,,,,,,,,0,0,,2803203.4
7809,S02002254,,,,,,,,,,,0,0,,313679.8
7810,S02002255,,,,,,,,,,,0,0,,775133.9
7811,S02002256,,,,,,,,,,,0,0,,1271874.2
7812,S02002257,,,,,,,,,,,0,0,,441387.6
7813,S02002258,,,,,,,,,,,0,0,,360635.2
7814,S02002259,,,,,,,,,,,0,0,,277002.3
7815,S02002260,,,,,,,,,,,0,0,,222348.9
7816,S02002261,,,,,,,,,,,0,0,,310422.9
7817,S02002262,,,,,,,,,,,0,0,,587094.7
7818,S02002263,,,,,,,,,,,0,0,,297913.5
7819,S02002264,,,,,,,,,,,0,0,,121033.2
7820,S02002265,,,,,,,,,,,0,0,,367710.0
7821,S02002266,,,,,,,,,,,0,0,,405044.3
7822,S02002267,,,,,,,,,,,0,0,,589482.0
7823,S02002268,,,,,,,,,,,0,0,,326188.9
7824,S02002269,,,,,,,,,,,0,0,,344638.2
7825,S02002270,,,,,,,,,,,0,0,,523259.3
7826,S02002271,,,,,,,,,,,0,0,,459745.7
7827,S02002272,,,,,,,,,,,0,0,,303694.1
7828,S02002273,,,,,,,,,,,0,0,,358405.6
7829,S02002274,,,,,,,,,,,0,0,,170889.7
7830,S02002275,,,,,,,,,,,0,0,,352778.2
7831,S02002276,,,,,,,,,,,0,0,,659489.4
7832,S02002277,,,,,,,,,,,0,0,,345871.8
7833,S02002278,,,,,,,,,,,0,0,,247425.6
7834,S02002279,,,,,,,,,,,0,0,,379812.5
7835,S02002280,,,,,,,,,,,0,0,,360418.1
7836,S02002281,,,,,,,,,,,0,0,,460888.5
7837,S02002282,,,,,,,,,,,0,0,,295585.8
7838,S02002283,,,,,,,,,,,0,0,,494853.9
7839,S02002284,,,,,,,,,,,0,0,,304678.8
7840,S02002285,,,,,,,,,,,0,0,,300759.1
7841,S02002286,,,,,,,,,,,0,0,,535787.4
7842,S02002287,,,,,,,,,,,0,0,,231183.8
7843,S02002288,,,,,,,,,,,0,0,,195489.2
7844,S02002289,,,,,,,,,,,0,0,,354919.2
7845,S02002290,,,,,,,,,,,0,0,,476821.6
7846,S02002291,,,,,,,,,,,0,0,,928293.8
7847,S02002292,,,,,,,,,,,0,0,,2340802.2
7848,S02002293,,,,,,,,,,,0,0,,388132.4
7849,S02002294,,,,,,,,,,,0,0,,638545.0
7850,S02002295,,,,,,,,,,,0,0,,1010890.3
7851,S02002296,,,,,,,,,,,0,0,,1288216.6
7852,S02002297,,,,,,,,,,,0,0,,351025.8
7853,S02002298,,,,,,,,,,,0,0,,190506.2
7854,S02002299,,,,,,,,,,,0,0,,412057.4
7855,S02002300,,,,,,,,,,,0,0,,192186.8
7856,S02002301,,,,,,,,,,,0,0,,783045.6
7857,S02002302,,,,,,,,,,,0,0,,822632.7
7858,S02002303,,,,,,,,,,,0,0,,1471413.5
7859,S02002304,,,,,,,,,,,0,0,,374364.0
7860,S02002305,,,,,,,,,,,0,0,,1306627.8
7861,S02002306,,,,,,,,,,,0,0,,302333.2
7862,S02002307,,,,,,,,,,,0,0,,1408818.5
7863,S02002308,,,,,,,,,,,0,0,,665790.5
7864,S02002309,,,,,,,,,,,0,0,,1433427.8
7865,S02002310,,,,,,,,,,,0,0,,283636.7
7866,S02002311,,,,,,,,,,,0,0,,318827.1
7867,S02002312,,,,,,,,,,,0,0,,1337606.5
7868,S02002313,,,,,,,,,,,0,0,,820484.6
7869,S02002314,,,,,,,,,,,0,0,,471489.3
7870,S02002315,,,,,,,,,,,0,0,,1802020.2
7871,S02002316,,,,,,,,,,,0,0,,250270.2
7872,S02002317,,,,,,,,,,,0,0,,349732.1
7873,S02002318,,,,,,,,,,,0,0,,464374.4
7874,S02002319,,,,,,,,,,,0,0,,289133.0
7875,S02002320,,,,,,,,,,,0,0,,1227152.3
7876,S02002321,,,,,,,,,,,0,0,,731502.8
7877,S02002322,,,,,,,,,,,0,0,,1057400.1
7878,S02002323,,,,,,,,,,,0,0,,674780.8
7879,S02002324,,,,,,,,,,,0,0,,572531.7
7880,S02002325,,,,,,,,,,,0,0,,858672.7
7881,S02002326,,,,,,,,,,,0,0,,866527.5
7882,S02002327,,,,,,,,,,,0,0,,725352.8
7883,S02002328,,,,,,,,,,,0,0,,968236.4
7884,S02002329,,,,,,,,,,,0,0,,1816519.4
7885,S02002330,,,,,,,,,,,0,0,,1356801.9
7886,S02002331,,,,,,,,,,,0,0,,357109.7
7887,S02002332,,,,,,,,,,,0,0,,487244.4
7888,S02002333,,,,,,,,,,,0,0,,957889.4
7889,S02002334,,,,,,,,,,,0,0,,687980.9
7890,S02002335,,,,,,,,,,,0,0,,1496845.6
7891,S02002336,,,,,,,,,,,0,0,,457038.4
7892,S02002337,,,,,,,,,,,0,0,,877564.4
7893,S02002338,,,,,,,,,,,0,0,,577773.5
7894,S02002339,,,,,,,,,,,0,0,,458123.0
7895,S02002340,,,,,,,,,,,0,0,,156784.5
7896,S02002341,,,,,,,,,,,0,0,,210330.8
7897,S02002342,,,,,,,,,,,0,0,,292566.1
7898,S02002343,,,,,,,,,,,0,0,,363571.9
7899,S02002344,,,,,,,,,,,0,0,,416536.7
7900,S02002345,,,,,,,,,,,0,0,,381835.8
7901,S02002346,,,,,,,,,,,0,0,,440173.9
7902,S02002347,,,,,,,,,,,0,0,,605181.8
7903,S02002348,,,,,,,,,,,0,0,,474447.6
7904,S02002349,,,,,,,,,,,0,0,,882135.6
7905,S02002350,,,,,,,,,,,0,0,,1084438.6
7906,S02002351,,,,,,,,,,,0,0,,571473.9
7907,S02002352,,,,,,,,,,,0,0,,431837.5
7908,S02002353,,,,,,,,,,,0,0,,1027263.3
7909,S02002354,,,,,,,,,,,0,0,,800288.5
7910,S02002355,,,,,,,,,,,0,0,,1560181.0
7911,S02002356,,,,,,,,,,,0,0,,913018.9
7912,S02002357,,,,,,,,,,,0,0,,803903.0
7913,S02002358,,,,,,,,,,,0,0,,532209.6
7914,S02002359,,,,,,,,,,,0,0,,351107.4
7915,S02002360,,,,,,,,,,,0,0,,231682.9
7916,S02002361,,,,,,,,,,,0,0,,394357.0
7917,S02002362,,,,,,,,,,,0,0,,366219.4
7918,S02002363,,,,,,,,,,,0,0,,652182.3
7919,S02002364,,,,,,,,,,,0,0,,417210.2
7920,S02002365,,,,,,,,,,,0,0,,227948.9
7921,S02002366,,,,,,,,,,,0,0,,474456.2
7922,S02002367,,,,,,,,,,,0,0,,1037660.4
7923,S02002368,,,,,,,,,,,0,0,,560451.2
7924,S02002369,,,,,,,,,,,0,0,,419595.4
7925,S02002370,,,,,,,,,,,0,0,,453224.6
7926,S02002371,,,,,,,,,,,0,0,,614361.1
7927,S02002372,,,,,,,,,,,0,0,,310119.9
7928,S02002373,,,,,,,,,,,0,0,,447933.3
7929,S02002374,,,,,,,,,,,0,0,,381639.3
7930,S02002375,,,,,,,,,,,0,0,,339637.7
7931,S02002376,,,,,,,,,,,0,0,,645549.9
7932,S02002377,,,,,,,,,,,0,0,,622909.6
7933,S02002378,,,,,,,,,,,0,0,,405726.4
7934,S02002379,,,,,,,,,,,0,0,,1008972.3
7935,S02002380,,,,,,,,,,,0,0,,770328.7
7936,S02002381,,,,,,,,,,,0,0,,286406.7
7937,S02002382,,,,,,,,,,,0,0,,212121.0
7938,S02002383,,,,,,,,,,,0,0,,294309.7
7939,S02002384,,,,,,,,,,,0,0,,400798.7
7940,S02002385,,,,,,,,,,,0,0,,290190.2
7941,S02002386,,,,,,,,,,,0,0,,162788.6
7942,S02002387,,,,,,,,,,,0,0,,181359.6
7943,S02002388,,,,,,,,,,,0,0,,533991.5
7944,S02002389,,,,,,,,,,,0,0,,418929.0
7945,S02002390,,,,,,,,,,,0,0,,347489.2
7946,S02002391,,,,,,,,,,,0,0,,360211.3
7947,S02002392,,,,,,,,,,,0,0,,314590.8
7948,S02002393,,,,,,,,,,,0,0,,279360.3
7949,S02002394,,,,,,,,,,,0,0,,258600.8
7950,S02002395,,,,,,,,,,,0,0,,344246.8
7951,S02002396,,,,,,,,,,,0,0,,291922.3
7952,S02002397,,,,,,,,,,,0,0,,372250.4
7953,S02002398,,,,,,,,,,,0,0,,262909.9
7954,S02002399,,,,,,,,,,,0,0,,674229.5
7955,S02002400,,,,,,,,,,,0,0,,272419.7
7956,S02002401,,,,,,,,,,,0,0,,697939.2
7957,S02002402,,,,,,,,,,,0,0,,611516.7
7958,S02002403,,,,,,,,,,,0,0,,435921.0
7959,S02002404,,,,,,,,,,,0,0,,390345.7
7960,S02002405,,,,,,,,,,,0,0,,301425.9
7961,S02002406,,,,,,,,,,,0,0,,490964.5
7962,S02002407,,,,,,,,,,,0,0,,520814.5
7963,S02002408,,,,,,,,,,,0,0,,172992.4
7964,S02002409,,,,,,,,,,,0,0,,134430.0
7965,S02002410,,,,,,,,,,,0,0,,184104.3
7966,S02002411,,,,,,,,,,,0,0,,226103.3
7967,S02002412,,,,,,,,,,,0,0,,225840.5
7968,S02002413,,,,,,,,,,,0,0,,391299.4
7969,S02002414,,,,,,,,,,,0,0,,422351.5
7970,S02002415,,,,,,,,,,,0,0,,386013.7
7971,S02002416,,,,,,,,,,,0,0,,802611.3
7972,S02002417,,,,,,,,,,,0,0,,129533.7
7973,S02002418,,,,,,,,,,,0,0,,199017.2
7974,S02002419,,,,,,,,,,,0,0,,310282.4
7975,S02002420,,,,,,,,,,,0,0,,369335.9
7976,S02002421,,,,,,,,,,,0,0,,304933.6
7977,S02002422,,,,,,,,,,,0,0,,268275.6
7978,S02002423,,,,,,,,,,,0,0,,247231.6
7979,S02002424,,,,,,,,,,,0,0,,280585.2
7980,S02002425,,,,,,,,,,,0,0,,392256.8
7981,S02002426,,,,,,,,,,,0,0,,636898.4
7982,S02002427,,,,,,,,,,,0,0,,302833.8
7983,S02002428,,,,,,,,,,,0,0,,265591.5
7984,S02002429,,,,,,,,,,,0,0,,314963.0
7985,S02002430,,,,,,,,,,,0,0,,236836.1
7986,S02002431,,,,,,,,,,,0,0,,121498.6
7987,S02002432,,,,,,,,,,,0,0,,246498.4
7988,S02002433,,,,,,,,,,,0,0,,225362.2
7989,S02002434,,,,,,,,,,,0,0,,246490.4
7990,S02002435,,,,,,,,,,,0,0,,273322.2
7991,S02002436,,,,,,,,,,,0,0,,2297878.4
7992,S02002437,,,,,,,,,,,0,0,,1291860.7
7993,S02002438,,,,,,,,,,,0,0,,1205494.4
7994,S02002439,,,,,,,,,,,0,0,,529330.8
7995,S02002440,,,,,,,,,,,0,0,,582117.5
7996,S02002441,,,,,,,,,,,0,0,,237938.4
7997,S02002442,,,,,,,,,,,0,0,,243404.5
7998,S02002443,,,,,,,,,,,0,0,,294703.6
7999,S02002444,,,,,,,,,,,0,0,,329859.5
8000,S02002445,,,,,,,,,,,0,0,,479952.8
8001,S02002446,,,,,,,,,,,0,0,,331082.0
8002,S02002447,,,,,,,,,,,0,0,,567431.8
8003,S02002448,,,,,,,,,,,0,0,,163706.9
8004,S02002449,,,,,,,,,,,0,0,,77397.8
8005,S02002450,,,,,,,,,,,0,0,,249420.9
8006,S02002451,,,,,,,,,,,0,0,,211015.3
8007,S02002452,,,,,,,,,,,0,0,,355078.0
8008,S02002453,,,,,,,,,,,0,0,,989086.6
