,Code,supermarket,fast_food,total_weekly_income,total_private_outdoor_space,RUC11,rural_urban_settings
5105,E02005220,0,0,,678269.1,Urban city and town,urban
5106,E02005221,0,0,,1611887.6,Rural town and fringe,rural
5107,E02005222,0,0,,1913270.5,Rural village and dispersed,rural
5108,E02005223,0,0,,1223955.8,Rural town and fringe,rural
5109,E02005224,0,0,,472026.5,Urban city and town,urban
5110,E02005225,0,0,,976864.1,Rural town and fringe,rural
5111,E02005226,0,0,,257288.2,Urban city and town,urban
5112,E02005228,0,0,,387713.2,Urban city and town,urban
5113,E02005229,0,0,,163366.4,Urban city and town,urban
5114,E02005230,0,0,,524209.2,Urban city and town,urban
5115,E02005231,0,0,,409240.1,Urban city and town,urban
5116,E02005233,0,0,,504263.4,Urban city and town,urban
5117,E02005234,0,0,,144570.0,Urban city and town,urban
5118,E02005235,0,0,,112541.4,Urban city and town,urban
5119,E02005236,0,0,,1350944.0,Urban city and town,urban
5120,E02005237,0,0,,868296.7,Urban city and town,urban
5121,E02005238,0,0,,424820.3,Urban city and town,urban
5122,E02005239,0,0,,1152173.2,Rural village and dispersed,rural
5123,E02005240,0,0,,379397.2,Urban city and town,urban
5124,E02005241,0,0,,401670.4,Urban city and town,urban
5125,E02005242,0,0,,608194.8,Rural town and fringe,rural
5126,E02005243,0,0,,286648.9,Urban city and town,urban
5127,E02005244,0,0,,423667.5,Urban city and town,urban
5128,E02005245,0,0,,1018206.0,Urban city and town,urban
5129,E02005246,0,0,,247610.3,Urban city and town,urban
5130,E02005247,0,0,,1566011.9,Urban city and town,urban
5131,E02005248,0,0,,195069.1,Urban city and town,urban
5132,E02005249,0,0,,212147.1,Urban city and town,urban
5133,E02005250,0,0,,203255.0,Urban city and town,urban
5134,E02005251,0,0,,631138.3,Urban city and town,urban
5135,E02005252,0,0,,788405.0,Urban city and town,urban
5136,E02005253,0,0,,1590351.7,Rural village and dispersed,rural
5137,E02005254,0,0,,1814553.1,Rural village and dispersed,rural
5138,E02005255,0,0,,951845.9,Urban city and town,urban
5139,E02005256,0,0,,701710.5,Urban city and town,urban
5140,E02005257,0,0,,417357.3,Urban city and town,urban
5141,E02005258,0,0,,870467.3,Urban city and town,urban
5142,E02005259,0,0,,785253.4,Urban city and town,urban
5143,E02005260,0,0,,655225.9,Urban city and town,urban
5144,E02005261,0,0,,765950.9,Urban city and town,urban
5145,E02005262,0,0,,683437.4,Urban city and town,urban
5146,E02005263,0,0,,119785.5,Urban city and town,urban
5147,E02005264,0,0,,254940.2,Urban city and town,urban
5148,E02005265,0,0,,845245.7,Urban city and town,urban
5149,E02005266,0,0,,157408.0,Urban city and town,urban
5150,E02005267,0,0,,62569.0,Urban city and town,urban
5151,E02005268,0,0,,417089.7,Urban city and town,urban
5152,E02005269,0,0,,170837.5,Urban city and town,urban
5153,E02005270,0,0,,2250456.7,Rural village and dispersed,rural
5154,E02005271,0,0,,623532.9,Urban city and town,urban
5155,E02005272,0,0,,586194.2,Urban city and town,urban
5156,E02005273,0,0,,1249574.7,Rural village and dispersed,rural
5157,E02005274,0,0,,1263060.6,Rural town and fringe,rural
5158,E02005275,0,0,,698313.8,Rural town and fringe,rural
5159,E02005276,0,0,,1444752.1,Rural town and fringe,rural
5160,E02005277,0,0,,2117010.1,Rural town and fringe,rural
5161,E02005278,0,0,,901284.0,Urban city and town,urban
5162,E02005279,0,0,,680895.8,Urban city and town,urban
5163,E02005280,0,0,,903760.8,Urban city and town,urban
5164,E02005281,0,0,,717714.2,Urban city and town,urban
5165,E02005284,0,0,,567581.4,Urban city and town,urban
5166,E02005285,0,0,,690465.8,Urban city and town,urban
5167,E02005286,0,0,,723926.3,Urban city and town,urban
5168,E02005287,0,0,,641161.5,Urban city and town,urban
5169,E02005288,0,0,,1015889.4,Urban city and town,urban
5170,E02005289,0,0,,686047.2,Urban city and town,urban
5171,E02005290,0,0,,751207.0,Urban city and town,urban
5172,E02005291,0,0,,468160.7,Urban city and town,urban
5173,E02005292,0,0,,501941.7,Urban city and town,urban
5174,E02005293,0,0,,398311.3,Urban city and town,urban
5175,E02005294,0,0,,565410.2,Urban city and town,urban
5176,E02005295,0,0,,657874.6,Urban city and town,urban
5177,E02005296,0,0,,1217829.6,Urban city and town,urban
5178,E02005297,0,0,,1594725.2,Urban city and town,urban
5179,E02005298,0,0,,908854.1,Urban city and town,urban
5180,E02005299,0,0,,492131.2,Urban city and town,urban
5181,E02005300,0,0,,534333.1,Urban city and town,urban
5182,E02005301,0,0,,534246.3,Urban city and town,urban
5183,E02005302,0,0,,723368.2,Urban city and town,urban
5184,E02005303,0,0,,481249.7,Urban city and town,urban
5185,E02005304,0,0,,1470987.6,Rural town and fringe,rural
5186,E02005305,0,0,,1671501.7,Rural village and dispersed,rural
5187,E02005306,0,0,,1980457.6,Rural village and dispersed,rural
5188,E02005307,0,0,,1092132.7,Rural town and fringe,rural
5189,E02005308,0,0,,1813958.9,Rural town and fringe,rural
5190,E02005309,0,0,,913234.5,Urban city and town,urban
5191,E02005310,0,0,,669956.8,Urban city and town,urban
5192,E02005311,0,0,,1733357.5,Rural village and dispersed,rural
5193,E02005312,0,0,,508570.3,Urban major conurbation,urban
5194,E02005313,0,0,,388046.9,Urban major conurbation,urban
5195,E02005314,0,0,,422765.3,Urban major conurbation,urban
5196,E02005315,0,0,,1641225.5,Urban city and town,urban
5197,E02005316,0,0,,374693.2,Urban major conurbation,urban
5198,E02005317,0,0,,281435.7,Urban major conurbation,urban
5199,E02005318,0,0,,896538.1,Urban major conurbation,urban
5200,E02005319,0,0,,248209.2,Urban city and town,urban
5201,E02005320,0,0,,415260.3,Urban city and town,urban
5202,E02005321,0,0,,570962.0,Urban city and town,urban
5203,E02005322,0,0,,1701439.8,Rural town and fringe,rural
5204,E02005323,0,0,,553635.8,Urban city and town,urban
5205,E02005324,0,0,,1587362.2,Rural village and dispersed,rural
5206,E02005325,0,0,,1295632.8,Rural town and fringe,rural
5207,E02005326,0,0,,699134.0,Urban city and town,urban
5208,E02005327,0,0,,1572845.3,Rural village and dispersed,rural
5209,E02005328,0,0,,865242.4,Urban city and town,urban
5210,E02005329,0,0,,743704.7,Urban city and town,urban
5211,E02005330,0,0,,1068643.0,Urban city and town,urban
5212,E02005331,0,0,,819386.0,Urban city and town,urban
5213,E02005332,0,0,,1098165.3,Urban city and town,urban
5214,E02005334,0,0,,641997.9,Urban city and town,urban
5215,E02005335,0,0,,1484342.5,Urban city and town,urban
5216,E02005336,0,0,,584293.2,Urban city and town,urban
5217,E02005337,0,0,,851339.6,Urban city and town,urban
5218,E02005338,0,0,,1232322.8,Urban city and town,urban
5219,E02005339,0,0,,878377.1,Urban city and town,urban
5220,E02005340,0,0,,861290.9,Urban city and town,urban
5221,E02005341,0,0,,641267.3,Urban city and town,urban
5222,E02005342,0,0,,1084389.5,Urban city and town,urban
5223,E02005343,0,0,,939832.0,Rural town and fringe,rural
5224,E02005344,0,0,,1138097.5,Rural town and fringe,rural
5225,E02005345,0,0,,621181.5,Urban city and town,urban
5226,E02005346,0,0,,749812.1,Urban city and town,urban
5227,E02005347,0,0,,486022.5,Urban city and town,urban
5228,E02005348,0,0,,547989.3,Urban city and town,urban
5229,E02005349,0,0,,767553.9,Urban city and town,urban
5230,E02005350,0,0,,655928.8,Urban city and town,urban
5231,E02005351,0,0,,556462.3,Urban city and town,urban
5232,E02005352,0,0,,1828863.0,Rural village and dispersed,rural
5233,E02005353,0,0,,1080440.6,Urban city and town,urban
5234,E02005354,0,0,,1366533.4,Urban city and town,urban
5235,E02005355,0,0,,840907.7,Urban city and town,urban
5236,E02005356,0,0,,992797.2,Urban city and town,urban
5237,E02005357,0,0,,768141.6,Urban city and town,urban
5238,E02005358,0,0,,1333479.1,Urban city and town,urban
5239,E02005359,0,0,,1140074.7,Rural town and fringe,rural
5240,E02005360,0,0,,2475323.4,Rural village and dispersed,rural
5241,E02005361,0,0,,560152.3,Urban city and town,urban
5242,E02005362,0,0,,636885.3,Urban city and town,urban
5243,E02005363,0,0,,1044929.2,Urban city and town,urban
5244,E02005364,0,0,,556577.1,Urban city and town,urban
5245,E02005365,0,0,,842020.7,Urban city and town,urban
5246,E02005366,0,0,,705020.9,Rural town and fringe,rural
5247,E02005368,0,0,,2386552.2,Rural village and dispersed,rural
5248,E02005369,0,0,,1770895.2,Rural town and fringe,rural
5249,E02005370,0,0,,967847.9,Rural town and fringe,rural
5250,E02005371,0,0,,1759387.6,Rural town and fringe,rural
5251,E02005372,0,0,,2263754.6,Rural village and dispersed,rural
5252,E02005373,0,0,,1557955.4,Urban city and town,urban
5253,E02005374,0,0,,483447.5,Urban city and town,urban
5254,E02005375,0,0,,795666.2,Urban city and town,urban
5255,E02005376,0,0,,1004576.2,Rural town and fringe,rural
5256,E02005377,0,0,,1239127.8,Rural town and fringe,rural
5257,E02005378,0,0,,743293.3,Urban city and town,urban
5258,E02005379,0,0,,678587.8,Rural town and fringe,rural
5259,E02005380,0,0,,1893524.6,Rural town and fringe,rural
5260,E02005381,0,0,,1526336.3,Rural town and fringe,rural
5261,E02005382,0,0,,1223701.6,Urban city and town,urban
5262,E02005383,0,0,,957630.7,Urban city and town,urban
5263,E02005384,0,0,,1333251.3,Rural village and dispersed,rural
5264,E02005385,0,0,,820068.5,Urban city and town,urban
5265,E02005386,0,0,,675170.8,Urban city and town,urban
5266,E02005387,0,0,,827222.0,Urban city and town,urban
5267,E02005388,0,0,,536045.6,Urban city and town,urban
5268,E02005389,0,0,,858292.4,Urban city and town,urban
5269,E02005390,0,0,,1247202.1,Urban city and town,urban
5270,E02005391,0,0,,2592403.8,Rural village and dispersed,rural
5271,E02005392,0,0,,958743.4,Urban city and town,urban
5272,E02005393,0,0,,1620888.6,Rural village and dispersed,rural
5273,E02005394,0,0,,935002.2,Urban city and town,urban
5274,E02005395,0,0,,911341.3,Urban city and town,urban
5275,E02005396,0,0,,2533319.4,Rural village and dispersed,rural
5276,E02005397,0,0,,1307412.7,Rural town and fringe,rural
5277,E02005398,0,0,,1105580.4,Rural town and fringe,rural
5278,E02005399,0,0,,811104.5,Urban city and town,urban
5279,E02005400,0,0,,1076574.5,Urban city and town,urban
5280,E02005401,0,0,,1587807.2,Rural village and dispersed,rural
5281,E02005402,0,0,,927157.0,Urban city and town,urban
5282,E02005403,0,0,,818347.6,Urban city and town,urban
5283,E02005404,0,0,,1184453.5,Rural village and dispersed,rural
5284,E02005405,0,0,,1077929.2,Urban city and town,urban
5285,E02005406,0,0,,535673.8,Urban city and town,urban
5286,E02005407,0,0,,995674.5,Urban city and town,urban
5287,E02005408,0,0,,1290768.5,Rural town and fringe,rural
5288,E02005409,0,0,,1284285.6,Rural town and fringe,rural
5289,E02005412,0,0,,900862.3,Urban city and town,urban
5290,E02005414,0,0,,679246.5,Urban city and town,urban
5291,E02005415,0,0,,603215.2,Urban city and town,urban
5292,E02005416,0,0,,858760.7,Urban city and town,urban
5293,E02005417,0,0,,2595730.7,Rural village and dispersed,rural
5294,E02005418,0,0,,762922.8,Urban city and town,urban
5295,E02005419,0,0,,567956.0,Urban city and town,urban
5296,E02005420,0,0,,886374.9,Urban city and town,urban
5297,E02005422,0,0,,1883155.6,Rural village and dispersed,rural
5298,E02005423,0,0,,2219730.3,Rural town and fringe,rural
5299,E02005424,0,0,,2751450.9,Rural village and dispersed,rural
5300,E02005425,0,0,,2373836.8,Rural village and dispersed,rural
5301,E02005426,0,0,,1344786.9,Urban city and town,urban
5302,E02005427,0,0,,896798.0,Urban city and town,urban
5303,E02005428,0,0,,1821097.7,Urban city and town in a sparse setting,urban
5304,E02005429,0,0,,1346754.5,Urban city and town in a sparse setting,urban
5305,E02005430,0,0,,3283589.1,Rural village and dispersed,rural
5306,E02005431,0,0,,3097740.8,Rural village and dispersed in a sparse setting,rural
5307,E02005432,0,0,,4389512.2,Rural village and dispersed in a sparse setting,rural
5308,E02005433,0,0,,2069591.3,Urban city and town,urban
5309,E02005434,0,0,,1190022.8,Rural town and fringe,rural
5310,E02005435,0,0,,822800.5,Urban city and town,urban
5311,E02005436,0,0,,2428458.1,Rural town and fringe in a sparse setting,rural
5312,E02005437,0,0,,386823.9,Urban city and town,urban
5313,E02005438,0,0,,765175.5,Urban city and town,urban
5314,E02005439,0,0,,2772277.5,Rural town and fringe,rural
5315,E02005440,0,0,,1796838.3,Rural village and dispersed,rural
5316,E02005441,0,0,,3500762.3,Rural village and dispersed,rural
5317,E02005442,0,0,,496269.6,Urban city and town,urban
5318,E02005443,0,0,,725566.3,Urban city and town,urban
5319,E02005444,0,0,,1065778.2,Urban city and town,urban
5320,E02005445,0,0,,698903.0,Urban city and town,urban
5321,E02005446,0,0,,202208.8,Urban city and town,urban
5322,E02005447,0,0,,178996.4,Urban city and town,urban
5323,E02005448,0,0,,489789.6,Urban city and town,urban
5324,E02005449,0,0,,610036.8,Urban city and town,urban
5325,E02005450,0,0,,1093422.1,Urban city and town,urban
5326,E02005451,0,0,,612589.0,Urban city and town,urban
5327,E02005452,0,0,,1227011.6,Urban city and town,urban
5328,E02005453,0,0,,1842686.6,Rural town and fringe,rural
5329,E02005455,0,0,,3255910.1,Rural town and fringe,rural
5330,E02005456,0,0,,1342548.8,Urban city and town,urban
5331,E02005457,0,0,,1725748.9,Rural town and fringe,rural
5332,E02005458,0,0,,1789859.3,Rural village and dispersed,rural
5333,E02005459,0,0,,2056932.9,Rural village and dispersed,rural
5334,E02005460,0,0,,1108672.6,Rural town and fringe,rural
5335,E02005461,0,0,,1898349.3,Rural village and dispersed,rural
5336,E02005462,0,0,,873503.2,Urban city and town,urban
5337,E02005463,0,0,,1202666.2,Urban city and town,urban
5338,E02005464,0,0,,2292137.4,Rural village and dispersed,rural
5339,E02005465,0,0,,2573516.9,Rural village and dispersed,rural
5340,E02005466,0,0,,2144251.7,Rural village and dispersed,rural
5341,E02005467,0,0,,1171085.5,Rural town and fringe,rural
5342,E02005468,0,0,,2329498.6,Rural village and dispersed,rural
5343,E02005469,0,0,,2001574.3,Urban city and town,urban
5344,E02005470,0,0,,1240074.9,Urban city and town,urban
5345,E02005471,0,0,,1274706.1,Urban city and town,urban
5346,E02005472,0,0,,2354436.7,Rural town and fringe,rural
5347,E02005473,0,0,,1145636.7,Urban city and town,urban
5348,E02005474,0,0,,2833753.4,Rural village and dispersed,rural
5349,E02005475,0,0,,1406383.6,Rural town and fringe,rural
5350,E02005476,0,0,,2351690.1,Rural village and dispersed,rural
5351,E02005477,0,0,,2444351.0,Rural village and dispersed,rural
5352,E02005478,0,0,,1301673.3,Urban city and town,urban
5353,E02005479,0,0,,1078892.4,Urban city and town,urban
5354,E02005480,0,0,,513711.1,Urban city and town,urban
5355,E02005481,0,0,,927739.9,Urban city and town,urban
5356,E02005482,0,0,,2568205.8,Urban city and town,urban
5357,E02005483,0,0,,2033311.3,Rural village and dispersed,rural
5358,E02005484,0,0,,2088887.7,Rural village and dispersed,rural
5359,E02005485,0,0,,989571.7,Urban city and town,urban
5360,E02005486,0,0,,1155113.2,Urban city and town,urban
5361,E02005487,0,0,,2743785.2,Rural village and dispersed,rural
5362,E02005488,0,0,,840397.8,Urban city and town,urban
5363,E02005489,0,0,,1037954.0,Urban city and town,urban
5364,E02005490,0,0,,786168.1,Urban city and town,urban
5365,E02005491,0,0,,1162474.2,Urban city and town,urban
5366,E02005492,0,0,,3159909.3,Rural village and dispersed,rural
5367,E02005493,0,0,,2130612.5,Rural village and dispersed,rural
5368,E02005494,0,0,,2884333.5,Rural village and dispersed,rural
5369,E02005495,0,0,,566903.2,Urban city and town,urban
5370,E02005496,0,0,,2279619.7,Rural village and dispersed,rural
5371,E02005497,0,0,,611102.7,Urban city and town,urban
5372,E02005498,0,0,,2356526.4,Rural village and dispersed,rural
5373,E02005499,0,0,,1768561.6,Rural town and fringe,rural
5374,E02005500,0,0,,1617286.0,Rural village and dispersed,rural
5375,E02005501,0,0,,1771727.0,Rural town and fringe,rural
5376,E02005502,0,0,,2184003.5,Rural town and fringe,rural
5377,E02005503,0,0,,2484386.7,Rural village and dispersed,rural
5378,E02005504,0,0,,3346242.1,Rural village and dispersed,rural
5379,E02005505,0,0,,1108775.9,Urban city and town,urban
5380,E02005506,0,0,,1970686.5,Rural village and dispersed,rural
5381,E02005507,0,0,,1312186.9,Urban city and town,urban
5382,E02005508,0,0,,2925633.9,Rural village and dispersed,rural
5383,E02005509,0,0,,1218999.1,Rural town and fringe,rural
5384,E02005510,0,0,,2215830.6,Rural village and dispersed,rural
5385,E02005511,0,0,,1295766.9,Rural town and fringe,rural
5386,E02005512,0,0,,3553489.9,Rural village and dispersed,rural
5387,E02005513,0,0,,1536551.4,Urban city and town,urban
5388,E02005514,0,0,,2534948.4,Rural village and dispersed,rural
5389,E02005515,0,0,,2020491.4,Rural village and dispersed,rural
5390,E02005516,0,0,,2701475.7,Rural village and dispersed,rural
5391,E02005517,0,0,,288064.6,Urban city and town,urban
5392,E02005518,0,0,,888125.3,Urban city and town,urban
5393,E02005519,0,0,,696950.3,Urban city and town,urban
5394,E02005520,0,0,,1646049.2,Rural town and fringe,rural
5395,E02005521,0,0,,3141916.3,Rural village and dispersed,rural
5396,E02005522,0,0,,1541838.8,Rural village and dispersed,rural
5397,E02005523,0,0,,2064703.0,Rural town and fringe,rural
5398,E02005524,0,0,,921513.3,Rural town and fringe,rural
